"","logFC","logCPM","PValue","FDR"
"Lus10003184.g.BGIv1.0",1.6115146445578,2.79759277315074,3.49742615063353e-15,1.05727824891648e-13
"Lus10005315.g.BGIv1.0",1.2660648317095,3.36415751570989,3.82770639702461e-15,1.15471356547576e-13
"Lus10039210.g.BGIv1.0",-3.00283129919194,1.72976618226777,3.89054168663517e-15,1.17208658166488e-13
"Lus10012455.g.BGIv1.0",1.15024303536854,3.83621965402509,4.08495760745253e-15,1.2280580370233e-13
"Lus10024067.g.BGIv1.0",1.06555423422453,4.33643102899906,5.28843978268201e-15,1.57353706908261e-13
"Lus10008521.g.BGIv1.0",1.05827468379163,3.68079685721076,5.58817031586116e-15,1.65817987577338e-13
"Lus10023375.g.BGIv1.0",-1.12981540528458,3.55320420368597,5.69472528592061e-15,1.68749422565954e-13
"Lus10000332.g.BGIv1.0",-1.06146186429994,4.04355542705388,5.95539212187597e-15,1.76233390694398e-13
"Lus10035389.g.BGIv1.0",1.52177990418536,2.99351460310825,6.00512973623228e-15,1.77584350179424e-13
"Lus10036333.g.BGIv1.0",1.2051916544097,3.43983958562333,6.22943246076185e-15,1.84092221959061e-13
"Lus10014891.g.BGIv1.0",1.78799779498453,2.53031042582432,6.48867150714645e-15,1.91362984455335e-13
"Lus10024665.g.BGIv1.0",1.12549747072481,4.03241301483877,6.51008794234382e-15,1.91864429112968e-13
"Lus10000373.g.BGIv1.0",1.0502291535928,4.16895641880207,6.61357890020741e-15,1.94650567617411e-13
"Lus10036522.g.BGIv1.0",1.04045109108651,4.08504535167146,6.65408095971962e-15,1.95577791345484e-13
"Lus10024421.g.BGIv1.0",1.02010983890813,4.08944526236717,6.68685960677611e-15,1.9627580956527e-13
"Lus10017331.g.BGIv1.0",1.45976323815492,2.95139025492061,6.78015087898299e-15,1.98879850782908e-13
"Lus10001424.g.BGIv1.0",1.28800923906471,3.84420425299124,7.21248587552163e-15,2.10850015800135e-13
"Lus10035078.g.BGIv1.0",1.2160176715665,3.30134546085266,7.39011579492678e-15,2.15752668718107e-13
"Lus10023231.g.BGIv1.0",1.58055999107518,2.7438429654073,7.92115106692912e-15,2.30636542552228e-13
"Lus10002054.g.BGIv1.0",1.26659512134114,3.36904219601045,8.37764989876601e-15,2.43764938921859e-13
"Lus10015351.g.BGIv1.0",-2.19296564051675,2.15579757198691,1.08448450762679e-14,3.14081452571914e-13
"Lus10015212.g.BGIv1.0",1.05543524066148,3.79343032483584,1.15038202788505e-14,3.31399981008554e-13
"Lus10036249.g.BGIv1.0",1.67108911733224,2.56903474035336,1.15655085714516e-14,3.32956439145413e-13
"Lus10007665.g.BGIv1.0",1.58498082942193,2.6206025512229,1.16037058188155e-14,3.33835007048132e-13
"Lus10001361.g.BGIv1.0",1.31984937230804,3.63061411031793,1.16603770527188e-14,3.35021976773786e-13
"Lus10001881.g.BGIv1.0",-1.18597012443583,3.44138487010173,1.24161733967778e-14,3.55796620785319e-13
"Lus10029369.g.BGIv1.0",-2.01547529642939,1.96051158138673,1.25707201973034e-14,3.59514327432221e-13
"Lus10017820.g.BGIv1.0",1.55784969093315,2.88359033729533,1.28410093292878e-14,3.66040338723588e-13
"Lus10001121.g.BGIv1.0",1.39108221308434,2.9849571320037,1.31344516839743e-14,3.73914701476129e-13
"Lus10028489.g.BGIv1.0",1.74438756857338,2.5882690142301,1.32002206967968e-14,3.75541095491136e-13
"Lus10014689.g.BGIv1.0",-2.80039874079892,1.87321257621708,1.40735792077164e-14,3.98821748199894e-13
"Lus10012145.g.BGIv1.0",-1.46309409503667,3.07719235571521,1.54379215927262e-14,4.35497657078131e-13
"Lus10020099.g.BGIv1.0",-1.97293955747344,2.14287377374098,1.55557839487542e-14,4.38537927390594e-13
"Lus10006692.g.BGIv1.0",-1.64714244045273,2.67805918116747,1.85900244384992e-14,5.21462134392762e-13
"Lus10007888.g.BGIv1.0",-4.43401306259335,0.635274730110001,1.85932301605388e-14,5.21462134392762e-13
"Lus10034668.g.BGIv1.0",-1.07603297942292,4.18090380774546,1.90936865161458e-14,5.35152576752659e-13
"Lus10024029.g.BGIv1.0",-1.05346292325171,3.82450488251852,1.91278075917585e-14,5.35763481843642e-13
"Lus10033889.g.BGIv1.0",-1.35343923810743,3.40316050612703,2.05165155247285e-14,5.72815315591185e-13
"Lus10002229.g.BGIv1.0",1.30187745260352,3.52714239990544,2.13599868435286e-14,5.95599735776158e-13
"Lus10011646.g.BGIv1.0",1.3385854411655,3.10899205698228,2.30077368878769e-14,6.40313271608768e-13
"Lus10007035.g.BGIv1.0",-2.80532087968433,1.32869989731235,2.3736439746995e-14,6.5974857560206e-13
"Lus10017637.g.BGIv1.0",1.75415638757522,2.20045054776913,2.97299063097172e-14,8.20564290279185e-13
"Lus10005770.g.BGIv1.0",1.21894306052331,3.38497420047346,3.1916537852914e-14,8.78685127931616e-13
"Lus10032794.g.BGIv1.0",-5.50437767697126,0.407664524875979,3.72211312961553e-14,1.02084529878559e-12
"Lus10015422.g.BGIv1.0",1.19049397829189,3.29169508972836,3.73160070048683e-14,1.02280210624756e-12
"Lus10042671.g.BGIv1.0",1.19471622380104,3.87646419739304,3.94619511294511e-14,1.07889967141407e-12
"Lus10036027.g.BGIv1.0",1.00987144033808,3.93167815665746,4.11425265087416e-14,1.12272866909071e-12
"Lus10003140.g.BGIv1.0",-1.42014938501678,3.9985531378697,4.18808645160353e-14,1.14216001341065e-12
"Lus10041661.g.BGIv1.0",1.29758564587849,3.87135725448452,4.52567462269729e-14,1.22959750952046e-12
"Lus10029627.g.BGIv1.0",1.54028494941883,2.86065133788039,4.71350707001963e-14,1.27983051743175e-12
"Lus10022600.g.BGIv1.0",-1.65111530169411,2.42181547733273,5.5483118799779e-14,1.49994195108532e-12
"Lus10020806.g.BGIv1.0",1.02474762880497,3.64937877360607,5.62150901247475e-14,1.51878569472523e-12
"Lus10026323.g.BGIv1.0",-1.27218158094959,3.16824474955977,5.84020723450156e-14,1.57493578592442e-12
"Lus10018783.g.BGIv1.0",-3.99838189127368,0.859788260103192,6.24583183076317e-14,1.6832768475828e-12
"Lus10003335.g.BGIv1.0",1.40034583171553,3.53078324721331,7.67683326954196e-14,2.0523961811824e-12
"Lus10006547.g.BGIv1.0",-2.00655112326485,1.95332036653004,7.90520362009049e-14,2.10955866524833e-12
"Lus10017542.g.BGIv1.0",-2.28455688973599,2.18076534460216,8.70365722664973e-14,2.31552437759908e-12
"Lus10034312.g.BGIv1.0",-3.00094165307558,1.22622192868873,8.72980471931471e-14,2.321060189317e-12
"Lus10015338.g.BGIv1.0",1.72050262485498,2.76331720317292,9.61002675100758e-14,2.54730166398202e-12
"Lus10001056.g.BGIv1.0",1.03706809996839,3.73925526105731,1.15264327707585e-13,3.04044635301967e-12
"Lus10031068.g.BGIv1.0",1.33461013140493,3.05216276018427,1.26315541236951e-13,3.31385811292185e-12
"Lus10007187.g.BGIv1.0",-2.18127570799478,6.34328810003961,1.45079290553673e-13,3.79010927864105e-12
"Lus10015208.g.BGIv1.0",1.91801435937233,2.57303324250118,1.53034014927381e-13,3.98355788198094e-12
"Lus10031355.g.BGIv1.0",1.75181505181519,2.37806199910266,2.11953203514716e-13,5.45842281397407e-12
"Lus10041852.g.BGIv1.0",1.21271188280726,3.22809950500204,2.43784966229232e-13,6.23753753204883e-12
"Lus10006665.g.BGIv1.0",1.09068044158705,3.44738919981645,2.85158536895839e-13,7.25343871117556e-12
"Lus10002760.g.BGIv1.0",1.04290413566857,4.17873686074343,2.92435102074153e-13,7.4254943471177e-12
"Lus10028236.g.BGIv1.0",1.1090009340564,4.01250674514774,3.11427756844833e-13,7.88472685952343e-12
"Lus10040743.g.BGIv1.0",1.0423427625828,4.33835696332384,3.11934414324923e-13,7.89295746514477e-12
"Lus10030315.g.BGIv1.0",2.95431462770428,1.50000319963386,3.18698465044461e-13,8.05473312438825e-12
"Lus10015133.g.BGIv1.0",-1.33225981194367,3.01916304500422,3.25368133994832e-13,8.21852304060974e-12
"Lus10033429.g.BGIv1.0",-1.52691945574488,2.86458602684045,3.5188146630628e-13,8.85734755170835e-12
"Lus10014642.g.BGIv1.0",1.06434933366085,3.52128727359562,3.90628060191369e-13,9.80426813197403e-12
"Lus10039208.g.BGIv1.0",-3.15989812358357,1.52621670759821,4.00845286532992e-13,1.00491034895477e-11
"Lus10006082.g.BGIv1.0",1.16953117029755,3.5212640819469,4.9800010502402e-13,1.24345563271104e-11
"Lus10028325.g.BGIv1.0",1.13681532597771,3.69099690415899,5.4177719461228e-13,1.34734533335186e-11
"Lus10002935.g.BGIv1.0",1.40188003732738,3.33029340404703,5.58212464083014e-13,1.38583975020861e-11
"Lus10010701.g.BGIv1.0",-3.58549194270825,1.1012242228548,5.6645375114667e-13,1.40549720411512e-11
"Lus10012641.g.BGIv1.0",-2.65685346322005,1.21481969432971,5.80087568602751e-13,1.4376845321967e-11
"Lus10010938.g.BGIv1.0",1.44167183628194,3.07008214515678,5.82170832936993e-13,1.4420255429404e-11
"Lus10017785.g.BGIv1.0",1.52946656477956,2.71085202911421,6.24973946356951e-13,1.54540628111962e-11
"Lus10031971.g.BGIv1.0",-1.5075813226463,2.48177470270599,6.30763167929981e-13,1.55883488761138e-11
"Lus10011046.g.BGIv1.0",1.07116103469948,3.67431501612322,6.44717751626066e-13,1.59241621482595e-11
"Lus10023788.g.BGIv1.0",1.07084929501327,4.24611816756535,7.75923264918286e-13,1.90029071826833e-11
"Lus10043238.g.BGIv1.0",1.0818928977328,3.61630652689616,7.91823461487057e-13,1.93704882916735e-11
"Lus10002243.g.BGIv1.0",-1.87553216178483,2.24881288606531,8.25664889665972e-13,2.01869957360346e-11
"Lus10024368.g.BGIv1.0",-1.84956712161887,3.19330580695334,9.21747913119542e-13,2.24101250174606e-11
"Lus10003912.g.BGIv1.0",1.05090966897082,3.59623850084554,1.00269134576356e-12,2.43372392471734e-11
"Lus10002365.g.BGIv1.0",4.11709296826417,0.668533174067117,1.01156456860634e-12,2.45389081260525e-11
"Lus10036690.g.BGIv1.0",1.69462647366026,2.47257865543922,1.38056626448203e-12,3.30476850678956e-11
"Lus10008756.g.BGIv1.0",2.541786697712,1.50253360197703,1.69982030215693e-12,4.03345460453407e-11
"Lus10035551.g.BGIv1.0",1.00084898283552,3.94428327840624,1.81966040330232e-12,4.31076062081499e-11
"Lus10014429.g.BGIv1.0",-1.06234702521423,4.27976673167885,1.84708473287834e-12,4.37096463924629e-11
"Lus10021318.g.BGIv1.0",-2.21872113345302,1.49971202565204,2.09165620436759e-12,4.92558975406627e-11
"Lus10030318.g.BGIv1.0",-1.12373049780552,3.55914763167626,2.10595159025422e-12,4.95656857498328e-11
"Lus10038933.g.BGIv1.0",-2.37742742092682,1.92100553382182,2.10767655193748e-12,4.95794412279623e-11
"Lus10007083.g.BGIv1.0",-1.53005496762598,2.83608584757434,2.11559042750853e-12,4.97118007968774e-11
"Lus10020768.g.BGIv1.0",-1.0427184129301,3.80907560785405,2.12524351252644e-12,4.99116481539907e-11
"Lus10000685.g.BGIv1.0",1.09417700638173,3.4163136728753,2.23272188804007e-12,5.24074801268843e-11
"Lus10011555.g.BGIv1.0",2.75030690560241,0.9817181403849,2.3335128124239e-12,5.46847091476439e-11
"Lus10022773.g.BGIv1.0",1.7240853498771,2.35529447695664,2.36972678739311e-12,5.5503444598473e-11
"Lus10038308.g.BGIv1.0",1.07766104135113,3.65141102295377,2.62389350835117e-12,6.11599328158357e-11
"Lus10024358.g.BGIv1.0",1.40637726569745,3.11516986109699,2.9350406913177e-12,6.81565993014273e-11
"Lus10013075.g.BGIv1.0",1.51276226878743,2.81714155353646,3.00085752732741e-12,6.96477723280566e-11
"Lus10043385.g.BGIv1.0",-1.61041054149259,2.22030605222092,3.0144078061472e-12,6.99249315587114e-11
"Lus10008598.g.BGIv1.0",-1.48644414389872,2.45058885052655,3.04161201885506e-12,7.04916519652558e-11
"Lus10020359.g.BGIv1.0",-1.04306332822975,4.44641830401297,3.19572906726881e-12,7.39337617260471e-11
"Lus10003450.g.BGIv1.0",-5.20120732162405,0.160089459663138,3.32949555565323e-12,7.69056861316693e-11
"Lus10020132.g.BGIv1.0",-1.02419303184325,3.74712589595628,3.38858410050449e-12,7.81874413126490e-11
"Lus10010714.g.BGIv1.0",1.803508625073,2.14522471816534,3.40891270162568e-12,7.86147713805676e-11
"Lus10017572.g.BGIv1.0",1.1647140852546,3.62947423064199,3.58221313792828e-12,8.23927975232171e-11
"Lus10040920.g.BGIv1.0",1.00878998889094,4.02352777125643,3.64814302692767e-12,8.37762416923257e-11
"Lus10005663.g.BGIv1.0",-1.1907997814878,3.17612281015329,3.87720964934361e-12,8.88977376487745e-11
"Lus10006691.g.BGIv1.0",-1.23436037505977,3.90999138083444,3.87730005249653e-12,8.88977376487745e-11
"Lus10027622.g.BGIv1.0",1.1268369302104,3.47559030975064,3.90283880667048e-12,8.94361126856998e-11
"Lus10030588.g.BGIv1.0",-1.79739179625294,2.64578238677764,4.01314975743147e-12,9.17704540269877e-11
"Lus10034209.g.BGIv1.0",1.09879087660929,3.41151470845348,4.05855720311256e-12,9.27112665141913e-11
"Lus10017967.g.BGIv1.0",1.17484629131199,2.99730316705535,4.54301415103788e-12,1.03343468424787e-10
"Lus10009156.g.BGIv1.0",-1.33309022526633,3.08818105792722,4.74942951399281e-12,1.07813290027562e-10
"Lus10029970.g.BGIv1.0",1.09220140771553,4.05060541726605,5.05066578542904e-12,1.14352860603326e-10
"Lus10023882.g.BGIv1.0",1.63134243850798,2.41130676682804,5.30855241042863e-12,1.20066639871875e-10
"Lus10006035.g.BGIv1.0",1.16007731284633,3.4620148361226,5.48811427755503e-12,1.23805820321533e-10
"Lus10037886.g.BGIv1.0",-1.22498858099233,2.98054302382113,5.94488648589768e-12,1.33417738992493e-10
"Lus10025778.g.BGIv1.0",1.95963439923561,1.70810601330395,6.96704211326777e-12,1.55235411433041e-10
"Lus10020091.g.BGIv1.0",-3.26653531478615,0.667864956726835,7.06072117513045e-12,1.57161602767074e-10
"Lus10027974.g.BGIv1.0",1.16307384927962,3.2590727963161,7.11226636391472e-12,1.58066120197207e-10
"Lus10032053.g.BGIv1.0",1.0587785689756,3.79664091124851,7.25973230408231e-12,1.61178663427356e-10
"Lus10033366.g.BGIv1.0",1.52232209226,2.74323284969644,7.83819365543771e-12,1.73578255932518e-10
"Lus10016720.g.BGIv1.0",-4.51339858958987,0.699450578787544,7.98599176125885e-12,1.76671271172358e-10
"Lus10026743.g.BGIv1.0",1.23566568384901,3.54748158736108,9.2500394132654e-12,2.03496185897804e-10
"Lus10013856.g.BGIv1.0",1.097053572815,4.08152212089717,9.83567594179669e-12,2.15833755106433e-10
"Lus10043084.g.BGIv1.0",-4.49157032973751,0.247428488996049,9.91896621222196e-12,2.17551655000757e-10
"Lus10005629.g.BGIv1.0",-1.19212831543054,3.329335018981,1.17972981894621e-11,2.57652063473493e-10
"Lus10018432.g.BGIv1.0",1.09511256153352,3.58690745800858,1.18006316481269e-11,2.57652063473493e-10
"Lus10002783.g.BGIv1.0",1.63321693180532,2.68950125905637,1.31478914480313e-11,2.85918954045707e-10
"Lus10026843.g.BGIv1.0",1.25913840799447,2.99348467413193,1.45081304265344e-11,3.13460704657991e-10
"Lus10036074.g.BGIv1.0",1.04952204074776,4.05311071671171,1.49247960725494e-11,3.21720606210436e-10
"Lus10006269.g.BGIv1.0",1.13392040746795,3.39114434642237,1.49372811379487e-11,3.21773314344781e-10
"Lus10009163.g.BGIv1.0",1.25623496773104,3.05216384033185,1.54966484782651e-11,3.32833402173251e-10
"Lus10035625.g.BGIv1.0",-1.35357535291007,2.64261057638827,1.5599310982946e-11,3.34872912464022e-10
"Lus10031623.g.BGIv1.0",-2.12383702125972,2.27164528843337,1.71753012924084e-11,3.66893131440927e-10
"Lus10018793.g.BGIv1.0",-2.51287314879683,1.39846042675013,1.7961137622928e-11,3.82739516473677e-10
"Lus10008221.g.BGIv1.0",-2.37776158184644,1.27950782357733,1.84578205166057e-11,3.92361816957147e-10
"Lus10005317.g.BGIv1.0",1.43313431455485,3.00078497220175,1.89422673225425e-11,4.02463002335409e-10
"Lus10011958.g.BGIv1.0",3.60143184116532,0.500359692674434,1.9044046812715e-11,4.04427825596256e-10
"Lus10019457.g.BGIv1.0",-2.43358192403964,1.76892748427723,1.90801891557871e-11,4.04997511128527e-10
"Lus10042672.g.BGIv1.0",1.08519891375984,3.19534339111095,1.90968392237007e-11,4.05153098044653e-10
"Lus10032939.g.BGIv1.0",-2.32891630411798,1.69162936490527,1.95474918824097e-11,4.13704488617444e-10
"Lus10001908.g.BGIv1.0",1.64198816580518,2.72380539677292,1.97941776092832e-11,4.18721506011264e-10
"Lus10042804.g.BGIv1.0",-5.1481277605971,0.114379706988613,2.03366364507661e-11,4.29778280579121e-10
"Lus10007223.g.BGIv1.0",1.7805344393252,1.96235016969857,2.05151008519563e-11,4.33339139521571e-10
"Lus10025493.g.BGIv1.0",-1.02348605944742,3.78589576590261,2.22190823738165e-11,4.67062732046508e-10
"Lus10027964.g.BGIv1.0",1.6910077206011,2.13269218394874,2.28641412058413e-11,4.8015801080151e-10
"Lus10036864.g.BGIv1.0",-3.9508428196394,0.552348943734088,2.33102434517534e-11,4.88364217454547e-10
"Lus10015046.g.BGIv1.0",1.88283951369931,1.79034130070908,2.43378902558959e-11,5.09139762903777e-10
"Lus10014498.g.BGIv1.0",-1.64165056846458,2.97420690060178,2.60530928322349e-11,5.41632710908696e-10
"Lus10032834.g.BGIv1.0",1.15057994214344,3.37309725188745,2.70371336955242e-11,5.6128521436396e-10
"Lus10010100.g.BGIv1.0",1.32423863943717,3.0584441564944,2.74148636082822e-11,5.68855148408418e-10
"Lus10002393.g.BGIv1.0",-1.58757561380292,2.43196045111515,2.76023381125018e-11,5.72198969999317e-10
"Lus10037728.g.BGIv1.0",1.6506182616317,2.15149270725706,3.17061379065526e-11,6.53531304379206e-10
"Lus10038498.g.BGIv1.0",1.35956496071333,2.58703524611439,3.35876634539425e-11,6.90676120154369e-10
"Lus10006984.g.BGIv1.0",-1.39351046763803,3.24344102862705,3.52164978088172e-11,7.22120932192024e-10
"Lus10000811.g.BGIv1.0",1.11708994060466,4.09686403841509,3.57195883241259e-11,7.32091571918e-10
"Lus10031516.g.BGIv1.0",1.36433391035815,2.7049577503127,3.75283781952302e-11,7.67354717086007e-10
"Lus10013790.g.BGIv1.0",-1.29644619980602,2.84620470493451,3.76350299098725e-11,7.69173664885786e-10
"Lus10007834.g.BGIv1.0",1.65861738704468,2.08172259516572,3.92005358465765e-11,8.00040607411515e-10
"Lus10011329.g.BGIv1.0",-1.14153657498837,3.47406802720512,3.94113954855875e-11,8.03589480841451e-10
"Lus10017091.g.BGIv1.0",1.0121419007929,4.06424308482068,4.17353886460208e-11,8.4938159168126e-10
"Lus10004280.g.BGIv1.0",-2.93305543678512,1.06700592649049,4.23144593790437e-11,8.6076362361554e-10
"Lus10015346.g.BGIv1.0",1.99284087910871,1.73866490180806,4.40421094739905e-11,8.93816312298711e-10
"Lus10023689.g.BGIv1.0",-1.16275276245297,3.49030764705406,4.50753577839889e-11,9.13080558354046e-10
"Lus10010634.g.BGIv1.0",-1.15623689691567,3.4608497602131,4.53769280044382e-11,9.18761265617576e-10
"Lus10000723.g.BGIv1.0",1.51883506183624,2.34514378119182,4.81112233361142e-11,9.72311943116793e-10
"Lus10018953.g.BGIv1.0",1.00494861790899,3.46633069143312,4.93688084070608e-11,9.9633772992727e-10
"Lus10002073.g.BGIv1.0",-1.07417266724872,3.94428974252476,5.14220132822917e-11,1.03585094503916e-09
"Lus10017602.g.BGIv1.0",1.14095517427052,2.94272940660792,5.20825991529688e-11,1.04770137333582e-09
"Lus10012020.g.BGIv1.0",1.12088398523855,3.15721415313952,5.2555370355917e-11,1.05623416770322e-09
"Lus10015097.g.BGIv1.0",-1.29538856888443,2.89652087805714,5.30656088575460e-11,1.06599587922661e-09
"Lus10011565.g.BGIv1.0",1.82024519968623,2.09447382475344,5.31264723557472e-11,1.06672557957353e-09
"Lus10003601.g.BGIv1.0",-1.01334800379993,3.36269882410601,5.49708138169256e-11,1.10273938506487e-09
"Lus10025133.g.BGIv1.0",-2.67290580247605,1.23717916780816,5.82498468256451e-11,1.16582398342361e-09
"Lus10022302.g.BGIv1.0",-2.20670904136609,2.06020260631321,6.11510536471688e-11,1.22164405013606e-09
"Lus10017596.g.BGIv1.0",1.05542653614416,3.35585963877083,6.30824451366715e-11,1.25964950506947e-09
"Lus10033289.g.BGIv1.0",1.01365425695964,3.52412368611367,6.40336220488484e-11,1.27746929053946e-09
"Lus10041790.g.BGIv1.0",1.18686728198266,3.33422486445535,6.46174884046735e-11,1.2885260726787e-09
"Lus10021029.g.BGIv1.0",1.44804623869496,2.75780123021018,6.53668016811499e-11,1.30286086442036e-09
"Lus10019270.g.BGIv1.0",2.4663050067017,1.42998228119645,6.67018784712543e-11,1.32765446841753e-09
"Lus10033761.g.BGIv1.0",-1.24767040938161,2.8307976993403,6.70373760709501e-11,1.33372163623811e-09
"Lus10016205.g.BGIv1.0",1.10209210774154,3.12067143415013,6.7475631754013e-11,1.34182670996281e-09
"Lus10035662.g.BGIv1.0",1.65012083129359,3.13967106663141,7.1321381384476e-11,1.41571313706144e-09
"Lus10007902.g.BGIv1.0",-3.95113416330047,0.55324817816782,7.31290718949319e-11,1.44894889897201e-09
"Lus10010257.g.BGIv1.0",-1.76793565099583,2.07141267671464,7.8138348528251e-11,1.54538314325368e-09
"Lus10009901.g.BGIv1.0",-2.32003555461341,1.3001786713281,8.26020665112975e-11,1.62700246185438e-09
"Lus10016648.g.BGIv1.0",1.1148389360373,3.0809990367622,8.42701728386327e-11,1.65910719359973e-09
"Lus10011715.g.BGIv1.0",1.78707475141329,2.25246390164697,8.50001667169441e-11,1.67196481780646e-09
"Lus10012788.g.BGIv1.0",-2.0375997269434,2.03351276107962,9.44930024863182e-11,1.85031770769493e-09
"Lus10022246.g.BGIv1.0",-1.37777516860774,2.90588599880657,9.46239975802043e-11,1.85204853615896e-09
"Lus10014084.g.BGIv1.0",-4.08696501458284,0.349295777835535,9.63760785482189e-11,1.88295034182904e-09
"Lus10031175.g.BGIv1.0",2.95114950659332,0.684092273637286,9.93210478431914e-11,1.93874506995571e-09
"Lus10025497.g.BGIv1.0",-4.11419495025204,0.684006800117139,9.94756968463947e-11,1.94089228797559e-09
"Lus10021545.g.BGIv1.0",1.02914243920149,3.47913659256693,1.0211304350618e-10,1.98788898981512e-09
"Lus10025522.g.BGIv1.0",-1.22145767895152,2.84055637757494,1.13069151282502e-10,2.19234124683392e-09
"Lus10000769.g.BGIv1.0",1.38680460987529,2.64533489991141,1.17264773323962e-10,2.26863238147126e-09
